location,in_time,per change,abs change,avg,standard dev,main hr count
colombia,2012-07-28 17:00:00,33.3800718605,1142.7,3423.3,650.836392652,4566
colombia,2012-08-13 01:00:00,19.3873268989,924.0,4766.0,888.430076033,5690
colombia,2012-08-03 01:00:00,30.2690939971,1425.75,4710.25,811.362704036,6136
colombia,2012-07-27 12:00:00,37.1518066898,332.1,893.9,325.645958059,1226
colombia,2012-08-10 14:00:00,59.6859767933,1383.7,2318.3,412.408789916,3702
colombia,2012-08-12 05:00:00,287.04606194,1825.9,636.1,728.841196695,2462
colombia,2012-08-11 17:00:00,23.9571263036,827.0,3452.0,692.905765599,4279
colombia,2012-08-13 02:00:00,76.2076840797,3295.125,4323.875,2181.15648439,7619
colombia,2012-08-01 11:00:00,54.8311990687,282.6,515.4,269.502949891,798
colombia,2012-07-27 20:00:00,25.5070993915,1006.0,3944.0,928.769436764,4950
colombia,2012-08-02 12:00:00,37.1518066898,332.1,893.9,325.645958059,1226
colombia,2012-08-11 04:00:00,208.976592682,2507.90909091,1200.09090909,1570.16423313,3708
colombia,2012-07-30 19:00:00,46.7971076138,1833.66666667,3918.33333333,408.127703326,5752
colombia,2012-08-12 04:00:00,226.700928128,2686.81818182,1185.18181818,1545.30484302,3872
colombia,2012-08-11 05:00:00,179.066396057,1235.2,689.8,834.020719167,1925
colombia,2012-08-01 13:00:00,26.11236552,393.2,1505.8,296.748647849,1899
colombia,2012-07-29 09:00:00,56.9037656904,54.4,95.6,13.741906709,150
colombia,2012-08-12 06:00:00,175.185259363,874.7,499.3,217.470940587,1374
colombia,2012-07-27 21:00:00,51.8836787488,2181.125,4203.875,1388.64722279,6385
colombia,2012-08-12 22:00:00,123.361167099,4819.875,3907.125,464.729608886,8727
colombia,2012-08-13 03:00:00,137.594466504,3580.66666667,2602.33333333,2217.87811508,6183
colombia,2012-08-03 03:00:00,112.932330827,3004.0,2660.0,2301.89033429,5664
thailand,2012-08-12 02:00:00,64.4568245125,867.75,1346.25,674.843639297,2214
thailand,2012-08-02 16:00:00,30.7672256495,1416.4,4603.6,734.980979346,6020
thailand,2012-07-28 15:00:00,21.9018627739,1266.3,5781.7,576.965172259,7048
thailand,2012-08-03 07:00:00,43.0735641403,966.7,2244.3,462.127482412,3211
thailand,2012-08-12 01:00:00,28.0643634643,296.5,1056.5,246.74886018,1353
thailand,2012-07-27 14:00:00,18.6343374308,1103.6,5922.4,454.283215627,7026
thailand,2012-07-28 00:00:00,27.5897435897,201.75,731.25,114.421097268,933
thailand,2012-07-29 12:00:00,16.5397991196,680.1,4111.9,369.523057467,4792
thailand,2012-08-03 04:00:00,243.779544478,2062.81818182,846.181818182,1192.6597334,2909
thailand,2012-07-31 00:00:00,25.2173913043,184.875,733.125,117.546201023,918
thailand,2012-08-11 20:00:00,781.052631579,3132.88888889,401.111111111,162.995190416,3534
thailand,2012-07-28 01:00:00,29.6041716046,312.25,1054.75,244.580635987,1367
thailand,2012-08-02 10:00:00,15.9363588941,488.8,3067.2,264.857244568,3556
thailand,2012-08-11 21:00:00,150.779101742,411.25,272.75,128.983283801,684
thailand,2012-08-03 05:00:00,216.0780873,1970.2,911.8,1072.66442096,2882
thailand,2012-07-30 12:00:00,23.9748329131,979.3,4084.7,302.34352978,5064
thailand,2012-08-11 01:00:00,32.0342205323,337.0,1052.0,240.902988773,1389
thailand,2012-08-10 13:00:00,10.3852435392,540.5,5204.5,408.017707949,5745
thailand,2012-07-30 23:00:00,72.6235741445,286.5,394.5,116.701542406,681
thailand,2012-07-30 13:00:00,12.3729596551,642.8,5195.2,394.301610446,5838
thailand,2012-08-11 18:00:00,37.6770935615,537.2,1425.8,356.633369162,1963
thailand,2012-08-12 08:00:00,54.3970331216,1276.1,2345.9,429.353106429,3622
thailand,2012-08-02 14:00:00,14.2881170633,849.5,5945.5,501.487636936,6795
thailand,2012-08-11 19:00:00,358.066037736,2530.33333333,706.666666667,140.008729887,3237
thailand,2012-07-30 10:00:00,18.3062698076,560.3,3060.7,251.654942332,3621
thailand,2012-08-02 17:00:00,52.3285414795,1397.8,2671.2,424.231964849,4069
thailand,2012-08-12 07:00:00,30.6800652298,696.1,2268.9,504.446914947,2965
thailand,2012-08-12 09:00:00,58.8185911623,1541.4,2620.6,380.527055543,4162
thailand,2012-07-29 11:00:00,10.4981949458,363.5,3462.5,346.791940506,3826
thailand,2012-07-28 16:00:00,41.3036328956,1883.9,4561.1,632.403581584,6445
thailand,2012-07-29 23:00:00,74.166931133,292.125,393.875,115.141692601,686
thailand,2012-07-30 11:00:00,24.5941914539,840.9,3419.1,260.755997055,4260
thailand,2012-07-29 07:00:00,40.127105462,902.9,2250.1,473.714565957,3153
thailand,2012-08-12 21:00:00,92.5541125541,267.25,288.75,165.809190035,556
thailand,2012-07-27 22:00:00,60.2530311017,142.875,237.125,88.8769338749,380
thailand,2012-07-27 15:00:00,12.5308726674,730.6,5830.4,655.848946023,6561
thailand,2012-08-12 05:00:00,302.688486265,2589.5,855.5,945.461712604,3445
thailand,2012-08-11 17:00:00,22.288256098,611.3,2742.7,568.879082055,3354
thailand,2012-07-28 18:00:00,39.4352346165,561.4,1423.6,353.228594539,1985
thailand,2012-08-02 08:00:00,24.3927755865,587.5,2408.5,548.639635827,2996
thailand,2012-08-03 08:00:00,22.9474207995,553.4,2411.6,551.853458809,2965
thailand,2012-08-02 11:00:00,12.0076349124,415.2,3457.8,341.474391426,3873
thailand,2012-08-12 04:00:00,417.561386615,3153.72727273,755.272727273,973.758612137,3909
thailand,2012-08-11 05:00:00,121.249745573,1191.4,982.6,1172.36949807,2174
thailand,2012-07-29 15:00:00,11.9777827302,698.7,5833.3,659.001373291,6532
thailand,2012-08-12 03:00:00,125.356976202,1492.44444444,1190.55555556,1025.28197868,2683
thailand,2012-08-12 06:00:00,72.0393232739,1260.4,1749.6,567.400070497,3010
thailand,2012-08-12 22:00:00,97.0443349754,221.625,228.375,68.627504508,450
thailand,2012-08-13 03:00:00,112.174875484,1351.33333333,1204.66666667,1044.66836843,2556
thailand,2012-08-03 03:00:00,90.253164557,1109.11111111,1228.88888889,1072.8137919,2338
thailand,2012-08-03 06:00:00,75.2636405319,1313.2,1744.8,556.407728199,3058
singapore,2012-07-29 08:00:00,18.5302550174,491.2,2650.8,276.194424274,3142
singapore,2012-07-31 11:00:00,13.2607592081,470.2,3545.8,304.791666553,4016
singapore,2012-08-11 03:00:00,129.498269896,1497.0,1156.0,936.704981423,2653
singapore,2012-07-30 14:00:00,15.5119257032,820.1,5286.9,579.932315016,6107
singapore,2012-08-10 17:00:00,47.8798853176,951.9,1988.1,553.044202573,2940
singapore,2012-07-31 00:00:00,25.3023365035,269.375,1064.625,212.709271954,1334
singapore,2012-07-31 10:00:00,10.405128061,370.1,3556.9,203.228664317,3927
singapore,2012-08-10 05:00:00,176.798079586,1914.9,1083.1,1140.07907182,2998
singapore,2012-08-11 20:00:00,89.7012742845,477.111111111,531.888888889,201.679307838,1009
singapore,2012-08-12 20:00:00,78.2141380736,420.444444444,537.555555556,213.917487266,958
singapore,2012-08-10 16:00:00,36.2810062746,1237.4,3410.6,624.666022767,4648
singapore,2012-08-10 04:00:00,254.969325153,2266.90909091,889.090909091,1106.07557317,3156
singapore,2012-07-31 13:00:00,18.8503587291,882.8,4683.2,571.797656518,5566
singapore,2012-07-30 12:00:00,15.5943808287,660.5,4235.5,453.475302525,4896
singapore,2012-08-10 19:00:00,42.9864253394,285.0,663.0,253.466631597,948
singapore,2012-08-13 00:00:00,24.0004689882,255.875,1066.125,214.55327864,1322
singapore,2012-07-31 12:00:00,19.0820169102,805.7,4222.3,431.60863059,5028
singapore,2012-07-30 13:00:00,18.396619069,861.9,4685.1,574.689037654,5547
singapore,2012-08-11 18:00:00,97.6401179941,993.0,1017.0,327.186185527,2010
singapore,2012-08-12 08:00:00,19.7552777673,523.1,2647.9,270.817078487,3171
singapore,2012-08-10 06:00:00,44.1827266238,928.5,2101.5,632.889919338,3030
singapore,2012-07-28 03:00:00,94.0601433758,1122.55555556,1193.44444444,987.676072754,2316
singapore,2012-08-11 15:00:00,20.1796692265,974.9,4831.1,514.724673976,5806
singapore,2012-08-11 19:00:00,94.5304256068,597.222222222,631.777777778,191.573471707,1229
singapore,2012-07-30 10:00:00,11.2799302214,400.9,3554.1,197.846127079,3955
singapore,2012-08-10 18:00:00,58.4553928096,614.6,1051.4,402.92957201,1666
singapore,2012-08-12 07:00:00,27.7275351164,720.5,2598.5,373.542835562,3319
singapore,2012-08-12 09:00:00,19.9986250516,581.8,2909.2,228.512056575,3491
singapore,2012-07-29 23:00:00,55.9662090813,530.0,947.0,400.076242734,1477
singapore,2012-08-03 00:00:00,21.2999766191,227.75,1069.25,218.046869961,1297
singapore,2012-07-30 11:00:00,14.7068790241,520.8,3541.2,297.219380256,4062
singapore,2012-07-29 07:00:00,21.8130311615,569.8,2612.2,396.498877678,3182
singapore,2012-08-12 16:00:00,27.093997208,931.6,3438.4,671.197318231,4370
singapore,2012-08-11 16:00:00,30.0848569679,1031.7,3429.3,657.753608884,4461
singapore,2012-08-12 21:00:00,41.3654618474,386.25,933.75,140.303911207,1320
singapore,2012-08-11 06:00:00,33.8237374452,717.3,2120.7,657.380414981,2838
singapore,2012-08-12 23:00:00,54.0771966803,513.125,948.875,402.513179132,1462
singapore,2012-08-13 01:00:00,16.8635875403,215.875,1280.125,166.183210268,1496
singapore,2012-08-03 01:00:00,17.3114497851,221.5,1279.5,165.358701011,1501
singapore,2012-08-12 05:00:00,194.850187266,2081.0,1068.0,1113.3023848,3149
singapore,2012-08-11 17:00:00,63.6243116459,1247.8,1961.2,496.674903735,3209
singapore,2012-08-12 15:00:00,19.6929570471,951.8,4833.2,518.640106432,5785
singapore,2012-08-11 04:00:00,240.534521158,2160.0,898.0,1123.76283489,3058
singapore,2012-07-30 09:00:00,10.1911479096,299.1,2934.9,273.599872076,3234
singapore,2012-08-12 14:00:00,16.4199447242,867.4,5282.6,573.642083533,6150
singapore,2012-08-12 04:00:00,226.812393462,2056.36363636,906.636363636,1139.84953335,2963
singapore,2012-08-11 05:00:00,172.685440825,1876.4,1086.6,1145.88386846,2963
singapore,2012-08-01 13:00:00,14.2820687309,671.6,4702.4,597.324903214,5374
singapore,2012-08-12 03:00:00,118.319375714,1381.44444444,1167.55555556,954.294633179,2549
singapore,2012-08-12 06:00:00,60.3049751484,1249.7,2072.3,580.470679707,3322
singapore,2012-07-27 21:00:00,26.6042956911,252.375,948.625,170.83540141,1201
singapore,2012-08-12 22:00:00,83.6166134185,817.875,978.125,356.914708824,1796
texas,2012-07-29 08:00:00,6.80435705192,96.2,1413.8,87.0572225608,1510
texas,2012-08-01 18:00:00,14.6105919003,469.0,3210.0,277.374476115,3679
texas,2012-07-27 14:00:00,16.2900188324,276.8,1699.2,252.532294964,1976
texas,2012-07-28 00:00:00,25.1522248244,872.625,3469.375,609.824142171,4342
texas,2012-08-01 19:00:00,8.94470366326,300.333333333,3357.66666667,200.35024887,3658
texas,2012-08-03 04:00:00,233.374711828,3589.09090909,1537.90909091,1972.6945787,5127
texas,2012-07-31 00:00:00,27.3574343602,946.875,3461.125,597.389830324,4408
texas,2012-08-10 11:00:00,25.6860592755,140.4,546.6,109.382996851,687
texas,2012-08-10 05:00:00,191.995280383,3091.7,1610.3,1711.51850998,4702
texas,2012-08-03 14:00:00,17.0131323244,288.9,1698.1,251.297214469,1987
texas,2012-08-02 13:00:00,19.8477073332,239.8,1208.2,175.508290402,1448
texas,2012-08-01 20:00:00,17.0986579244,556.333333333,3253.66666667,399.004594794,3810
texas,2012-07-27 08:00:00,8.37229069273,118.2,1411.8,84.558618721,1530
texas,2012-08-10 10:00:00,26.0936695831,152.1,582.9,66.7374707342,735
texas,2012-08-10 04:00:00,287.63190184,4262.18181818,1481.81818182,1857.72411193,5744
texas,2012-08-02 22:00:00,20.4493663295,639.375,3126.625,303.814885045,3766
texas,2012-07-30 22:00:00,13.184198001,415.5,3151.5,344.301466741,3567
texas,2012-08-03 05:00:00,208.243727599,3311.7,1590.3,1673.68683152,4902
texas,2012-08-13 00:00:00,30.954970633,1067.25,3447.75,574.40028508,4515
texas,2012-07-28 08:00:00,13.9745141311,196.3,1404.7,70.1228208218,1601
texas,2012-07-30 23:00:00,16.6541189523,525.375,3154.625,237.357292652,3680
texas,2012-08-10 06:00:00,37.3290000756,987.8,2646.2,690.929200425,3634
texas,2012-07-28 09:00:00,20.7349081365,173.8,838.2,51.7084132419,1012
texas,2012-07-28 03:00:00,106.021312107,2752.66666667,2596.33333333,2255.04225139,5349
texas,2012-08-11 15:00:00,18.1153463419,418.7,2311.3,285.945117112,2730
texas,2012-07-27 07:00:00,10.2909804591,241.2,2343.8,132.294973449,2585
texas,2012-08-03 10:00:00,16.1367114436,94.9,588.1,75.7515016353,683
texas,2012-07-27 13:00:00,16.2445342793,196.9,1212.1,180.29500825,1409
texas,2012-08-02 23:00:00,12.1003035918,383.625,3170.375,265.810523447,3554
texas,2012-08-03 11:00:00,26.3042284459,143.7,546.3,108.992706178,690
texas,2012-08-13 01:00:00,67.0236518448,2213.875,3303.125,614.755324804,5517
texas,2012-07-27 12:00:00,27.2370679088,222.2,815.8,193.675914868,1038
texas,2012-07-31 17:00:00,9.42075111394,296.0,3142.0,262.351291211,3438
texas,2012-08-10 14:00:00,16.2900188324,276.8,1699.2,252.532294964,1976
texas,2012-08-12 05:00:00,119.090589476,2032.4,1706.6,1850.06660421,3739
texas,2012-08-02 21:00:00,13.2158091427,437.625,3311.375,303.02513819,3749
texas,2012-08-13 02:00:00,89.7853673821,2865.5,3191.5,1410.57319909,6057
texas,2012-07-27 20:00:00,20.9337401021,678.555555556,3241.44444444,379.620310635,3920
texas,2012-08-02 11:00:00,33.3578927979,181.1,542.9,103.803130974,724
texas,2012-08-11 04:00:00,159.825033647,2590.90909091,1621.09090909,2098.94915069,4212
texas,2012-08-01 12:00:00,27.2370679088,222.2,815.8,193.675914868,1038
texas,2012-08-12 04:00:00,146.908848525,2404.36363636,1636.63636364,2117.36660083,4041
texas,2012-07-27 10:00:00,16.3265306122,96.0,588.0,75.625392561,684
texas,2012-08-11 05:00:00,131.575208666,2222.7,1689.3,1830.06371747,3912
texas,2012-08-01 17:00:00,13.4251125946,420.3,3130.7,246.442711396,3551
texas,2012-08-01 07:00:00,6.60826671203,155.4,2351.6,143.511114552,2507
texas,2012-07-27 21:00:00,10.9119662625,362.25,3319.75,313.884035115,3682
texas,2012-08-13 03:00:00,125.431109563,3200.44444444,2551.55555556,2195.14201571,5752
texas,2012-08-03 03:00:00,127.198185625,3240.44444444,2547.55555556,2189.26583895,5788
texas,2012-08-03 06:00:00,43.4216025227,1142.9,2632.1,668.835024502,3775
texas,2012-07-30 17:00:00,8.96191900232,281.7,3143.3,263.778714077,3425
texas,2012-08-03 18:00:00,12.4965019744,401.9,3216.1,286.791021477,3618
kuwait,2012-07-29 21:00:00,13.6049723757,394.0,2896.0,171.878590872,3290
kuwait,2012-07-31 11:00:00,9.40973079773,152.4,1619.6,148.941733574,1772
kuwait,2012-08-11 03:00:00,133.275462963,2303.0,1728.0,1456.38128402,4031
kuwait,2012-08-10 20:00:00,13.8023493361,360.333333333,2610.66666667,288.054007282,2971
kuwait,2012-07-27 14:00:00,24.60145857,671.3,2728.7,179.523842428,3400
kuwait,2012-08-12 11:00:00,9.6837944664,156.8,1619.2,148.525957327,1776
kuwait,2012-08-10 17:00:00,6.90653432589,200.4,2901.6,131.378993755,3102
kuwait,2012-08-03 04:00:00,193.856688205,1827.36363636,942.636363636,1240.18475696,2770
kuwait,2012-07-27 11:00:00,23.1403925491,370.2,1599.8,108.794117488,1970
kuwait,2012-08-10 05:00:00,188.662357036,1517.6,804.4,938.56754685,2322
kuwait,2012-08-11 00:00:00,9.00302114804,372.5,4137.5,196.063765138,4510
kuwait,2012-08-12 20:00:00,17.5266979923,455.888888889,2601.11111111,274.181790644,3057
kuwait,2012-08-10 16:00:00,9.94646921178,310.3,3119.7,217.240442828,3430
kuwait,2012-08-10 10:00:00,33.8277080879,488.1,1442.9,182.800683806,1931
kuwait,2012-08-10 04:00:00,233.677214562,2141.54545455,916.454545455,1197.55792144,3058
kuwait,2012-08-03 05:00:00,130.093746292,1096.3,842.7,990.465249264,1939
kuwait,2012-08-11 01:00:00,22.591002916,861.875,3815.125,746.339808248,4677
kuwait,2012-08-12 19:00:00,11.3386858922,307.555555556,2712.44444444,225.161725142,3020
kuwait,2012-08-10 19:00:00,13.6223672866,368.666666667,2706.33333333,215.790021394,3075
kuwait,2012-08-13 00:00:00,6.67470242579,276.875,4148.125,212.933344911,4425
kuwait,2012-08-12 18:00:00,22.8558862337,623.6,2728.4,275.502522674,3352
kuwait,2012-08-12 08:00:00,39.8757072628,429.9,1078.1,215.169909606,1508
kuwait,2012-08-12 17:00:00,11.0034937217,318.1,2890.9,108.224257909,3209
kuwait,2012-08-12 07:00:00,43.3211530654,533.5,1231.5,206.081658573,1765
kuwait,2012-08-01 23:00:00,5.16394793211,195.875,3793.125,108.512024103,3989
kuwait,2012-08-12 09:00:00,22.6633434218,254.6,1123.4,154.427458698,1378
kuwait,2012-07-29 23:00:00,4.77633572699,181.25,3794.75,111.299988769,3976
kuwait,2012-08-03 10:00:00,26.2563678921,381.4,1452.6,204.573312042,1834
kuwait,2012-07-27 13:00:00,28.5371062467,641.4,2247.6,169.758770024,2889
kuwait,2012-08-12 16:00:00,14.8063487975,459.9,3106.1,191.621214901,3566
kuwait,2012-08-11 16:00:00,10.8010136978,336.7,3117.3,213.636630754,3454
kuwait,2012-08-11 06:00:00,42.2262956174,506.8,1200.2,426.0661451,1707
kuwait,2012-07-27 22:00:00,23.4931791558,777.125,3307.875,248.603820113,4085
kuwait,2012-07-27 15:00:00,16.7982800678,406.3,2418.7,129.107745701,2825
kuwait,2012-07-27 12:00:00,36.2972942629,646.6,1781.4,89.2593972644,2428
kuwait,2012-08-12 05:00:00,200.790563433,1600.1,796.9,926.02715403,2397
kuwait,2012-08-11 04:00:00,230.55528061,2117.54545455,918.454545455,1201.10913618,3036
kuwait,2012-07-28 13:00:00,17.2532264458,391.7,2270.3,228.625042373,2662
kuwait,2012-08-12 04:00:00,193.991126543,1828.45454545,942.545454545,1240.05075876,2771
kuwait,2012-08-11 05:00:00,192.357561401,1542.9,802.1,934.810082316,2345
kuwait,2012-08-12 03:00:00,98.6597681087,1758.55555556,1782.44444444,1530.41679952,3541
kuwait,2012-08-12 06:00:00,76.5362169585,891.8,1165.2,364.117233868,2057
kuwait,2012-07-28 14:00:00,10.3994789405,287.4,2763.6,256.295610575,3051
kuwait,2012-08-13 03:00:00,91.9888475836,1649.66666667,1793.33333333,1542.49386817,3443
kuwait,2012-08-03 03:00:00,91.785913399,1646.33333333,1793.66666667,1542.8499603,3440
kuwait,2012-08-11 02:00:00,59.7684515195,1806.875,3023.125,1416.81654048,4830
kuwait,2012-08-10 09:00:00,26.6750044667,298.6,1119.4,147.088544761,1418
méxico,2012-07-29 08:00:00,46.8157510938,288.9,617.1,124.778563864,906
méxico,2012-08-11 03:00:00,93.7554206418,2162.0,2306.0,1897.9375941,4468
méxico,2012-07-28 00:00:00,19.3633024313,553.5,2858.5,367.255020388,3412
méxico,2012-07-27 23:00:00,65.283742651,1957.125,2997.875,500.925752358,4955
méxico,2012-08-03 04:00:00,256.50373778,4055.09090909,1580.90909091,1979.8831671,5636
méxico,2012-07-31 00:00:00,18.6803583133,534.375,2860.625,370.388963625,3395
méxico,2012-08-10 11:00:00,47.6674850929,135.9,285.1,76.7703718892,421
méxico,2012-08-10 05:00:00,167.562533262,2518.8,1503.2,1568.71589525,4022
méxico,2012-07-27 19:00:00,27.8826530612,850.111111111,3048.88888889,374.509885478,3899
méxico,2012-08-12 20:00:00,65.5734213609,2052.66666667,3130.33333333,817.463692704,5183
méxico,2012-07-27 08:00:00,49.2367651835,303.2,615.8,121.655086207,919
méxico,2012-08-10 04:00:00,256.168793837,4050.72727273,1581.27272727,1980.62740707,5632
méxico,2012-08-03 05:00:00,202.303328549,2959.9,1463.1,1497.05500567,4423
méxico,2012-08-11 14:00:00,139.836194987,2834.2,2026.8,669.289145288,4861
méxico,2012-08-03 02:00:00,50.5412156536,1441.625,2852.375,1311.74253738,4294
méxico,2012-08-10 12:00:00,41.0136525154,219.3,534.7,162.296672794,754
méxico,2012-07-28 09:00:00,37.129575828,127.8,344.2,74.8248621783,472
méxico,2012-08-11 15:00:00,352.988062178,9787.3,2772.7,660.983668482,12560
méxico,2012-08-02 14:00:00,53.7649219467,1171.0,2178.0,1026.41814092,3349
méxico,2012-07-27 07:00:00,19.0326633166,242.4,1273.6,180.797787597,1516
méxico,2012-07-29 07:00:00,30.1244944889,379.9,1261.1,157.82613852,1641
méxico,2012-08-11 16:00:00,340.085287846,10367.5,3048.5,566.074067592,13416
méxico,2012-08-12 21:00:00,144.424075771,4727.0,3273.0,1137.48131853,8000
méxico,2012-08-12 23:00:00,31.1185295419,967.125,3107.875,756.699484191,4075
méxico,2012-07-27 22:00:00,76.1760083814,2726.625,3579.375,1855.61761534,6306
méxico,2012-07-27 18:00:00,24.2546643585,756.6,3119.4,423.636211861,3876
méxico,2012-08-13 01:00:00,19.6395795094,588.5,2996.5,557.774596051,3585
méxico,2012-08-03 01:00:00,24.4988677346,730.25,2980.75,538.834100164,3711
méxico,2012-07-27 12:00:00,34.4365935292,185.2,537.8,166.114899994,723
méxico,2012-08-12 05:00:00,111.084980614,1747.7,1573.3,1661.31008845,3321
méxico,2012-08-11 13:00:00,34.2687232856,368.8,1076.2,302.304416111,1445
méxico,2012-08-11 17:00:00,45.8243584221,1489.2,3249.8,544.544910912,4739
méxico,2012-08-01 11:00:00,34.1421143847,98.5,288.5,81.7963935635,387
méxico,2012-07-27 20:00:00,69.7883258499,2176.0,3118.0,784.916131401,5294
méxico,2012-08-11 04:00:00,192.063753779,3176.90909091,1654.09090909,2109.30990242,4831
méxico,2012-08-01 06:00:00,31.0500841751,590.2,1900.8,507.397832081,2491
méxico,2012-08-01 12:00:00,37.6095468954,201.7,536.3,164.358784371,738
méxico,2012-07-27 10:00:00,40.2095084609,99.8,248.2,27.8488778948,348
méxico,2012-08-11 05:00:00,153.800092123,2337.3,1519.7,1594.04993962,3857
méxico,2012-08-01 13:00:00,30.6965542794,331.4,1079.6,306.216655328,1411
méxico,2012-07-27 21:00:00,72.3448888889,2543.375,3515.625,1748.66763119,6059
méxico,2012-08-12 22:00:00,154.027149321,5106.0,3315.0,1171.56583255,8421
méxico,2012-07-27 09:00:00,32.8509406657,113.5,345.5,76.8924573674,459
méxico,2012-08-13 03:00:00,114.483503535,2590.88888889,2263.11111111,1843.45354909,4854
méxico,2012-08-03 03:00:00,122.529917911,2753.11111111,2246.88888889,1819.78829321,5000
méxico,2012-08-03 06:00:00,47.7764134323,894.9,1873.1,465.097075888,2768
méxico,2012-08-11 02:00:00,46.2699589914,1325.75,2865.25,1325.25410299,4191
méxico,2012-08-03 18:00:00,17.5552085657,550.9,3138.1,451.572685179,3689
los angeles,2012-08-11 09:00:00,10.4032483898,148.6,1428.4,69.0799536769,1577
los angeles,2012-08-10 08:00:00,5.8009909166,112.4,1937.6,63.0907283204,2050
los angeles,2012-07-27 14:00:00,12.5362274157,203.3,1621.7,196.647425612,1825
los angeles,2012-07-28 00:00:00,8.69490653404,253.5,2915.5,245.139246144,3169
los angeles,2012-08-10 17:00:00,16.9844312183,505.1,2973.9,360.01651351,3479
los angeles,2012-08-03 04:00:00,198.916592461,2436.90909091,1225.09090909,1449.91413254,3662
los angeles,2012-07-31 00:00:00,10.5688262588,307.5,2909.5,238.174830744,3217
los angeles,2012-08-10 05:00:00,181.809182974,2387.7,1313.3,1308.03815311,3701
los angeles,2012-07-27 19:00:00,12.76967331,414.333333333,3244.66666667,241.826384003,3659
los angeles,2012-08-12 10:00:00,8.12765572733,89.9,1106.1,60.591170974,1196
los angeles,2012-08-11 00:00:00,13.4336077231,389.625,2900.375,224.423671601,3290
los angeles,2012-08-10 04:00:00,236.655997561,2823.09090909,1192.90909091,1390.31457883,4016
los angeles,2012-08-03 05:00:00,170.68236715,2261.2,1324.8,1328.31704047,3586
los angeles,2012-08-11 01:00:00,29.5991007868,790.0,2669.0,462.971921395,3459
los angeles,2012-08-10 19:00:00,8.69372442019,283.222222222,3257.77777778,260.049472976,3541
los angeles,2012-07-27 17:00:00,18.526500101,550.2,2969.8,353.956437998,3520
los angeles,2012-07-30 23:00:00,11.9543178715,361.125,3020.875,215.090351655,3382
los angeles,2012-08-10 12:00:00,13.6617572372,134.5,984.5,83.2096749182,1119
los angeles,2012-08-10 06:00:00,36.1343212991,916.8,2537.2,639.1414241,3454
los angeles,2012-07-28 03:00:00,115.188576551,1998.77777778,1735.22222222,1418.69993521,3734
los angeles,2012-08-11 15:00:00,19.8442858467,428.2,2157.8,238.140630721,2586
los angeles,2012-08-10 18:00:00,15.2840354138,485.1,3173.9,317.990392937,3659
los angeles,2012-08-12 09:00:00,7.68908443327,110.1,1431.9,75.3491207646,1542
los angeles,2012-08-03 10:00:00,10.3360811668,114.1,1103.9,56.7669798386,1218
los angeles,2012-08-10 21:00:00,13.919372478,461.375,3314.625,308.10953308,3776
los angeles,2012-08-11 16:00:00,13.8854366738,368.7,2655.3,318.044037831,3024
los angeles,2012-07-27 22:00:00,16.004531427,512.125,3199.875,274.327102881,3712
los angeles,2012-07-27 18:00:00,13.3547210165,424.6,3179.4,325.762551562,3604
los angeles,2012-08-02 23:00:00,8.1214718365,246.375,3033.625,232.399407002,3280
los angeles,2012-07-27 15:00:00,12.9842015568,281.9,2171.1,257.206706755,2453
los angeles,2012-08-03 01:00:00,19.0110195388,513.25,2699.75,504.398589907,3213
los angeles,2012-07-31 07:00:00,10.0848539461,268.6,2663.4,155.512186018,2932
los angeles,2012-08-10 14:00:00,20.4819277108,329.8,1610.2,180.387250104,1940
los angeles,2012-08-12 05:00:00,118.88349866,1641.9,1381.1,1408.60593851,3023
los angeles,2012-08-11 13:00:00,9.69408346113,120.1,1238.9,115.002130415,1359
los angeles,2012-08-01 11:00:00,5.70342205323,52.5,920.5,50.7272116324,973
los angeles,2012-07-27 20:00:00,24.9991381985,805.777777778,3223.22222222,309.826036413,4029
los angeles,2012-08-10 23:00:00,13.7313432836,414.0,3015.0,204.230262204,3429
los angeles,2012-08-02 12:00:00,12.4188311688,122.4,985.6,84.8907533245,1108
los angeles,2012-08-11 04:00:00,175.341066608,2184.90909091,1246.09090909,1483.00680159,3431
los angeles,2012-07-30 19:00:00,10.244235696,333.222222222,3252.77777778,254.05414024,3586
los angeles,2012-08-01 06:00:00,29.8996550643,762.8,2551.2,657.27936222,3314
los angeles,2012-08-12 04:00:00,149.255654165,1895.81818182,1270.18181818,1515.78943238,3166
los angeles,2012-07-27 10:00:00,6.92675878262,76.7,1107.3,62.2190485302,1184
los angeles,2012-08-02 18:00:00,10.7345696445,342.1,3186.9,334.471956971,3529
los angeles,2012-08-10 22:00:00,9.96158174551,320.875,3221.125,304.887863607,3542
los angeles,2012-08-11 05:00:00,141.811743877,1922.4,1355.6,1375.96549375,3278
los angeles,2012-08-11 11:00:00,6.18411042278,56.9,920.1,50.2940354316,977
los angeles,2012-08-01 07:00:00,12.130900884,322.5,2658.5,145.902878656,2981
los angeles,2012-07-29 09:00:00,6.37555803571,91.4,1433.6,77.5889167343,1525
los angeles,2012-07-27 21:00:00,12.165010539,404.0,3321.0,316.935719035,3725
los angeles,2012-08-13 03:00:00,92.2483537159,1634.33333333,1771.66666667,1464.62152866,3406
los angeles,2012-08-11 08:00:00,7.00077499354,135.5,1935.5,58.8204896273,2071
